persona_id,edad,genero,provincia,zona_urbana,nivel_educativo,preferencia_contacto,antiguedad_cliente,hijos,tamano_hogar,ocupacion,vivienda_propia,posee_auto,ingresos_mensuales,ahorro_mensual,deuda_tarjeta,cantidad_polizas,suma_asegurada_total,prima_promedio,cantidad_pagos,cuotas_cumplidas,cuotas_impagas,pagos_parciales,ratio_cuotas_cumplidas,monto_promedio_pago,cantidad_siniestros,monto_promedio_siniestro,dias_desde_ultimo_siniestro,tiene_auto,tiene_hogar,tiene_vida,tiene_salud,tiene_accidentes,tiene_mascotas,tiene_riesgos,costo_mensual_total_seguro,deuda_frac_ingreso,ahorro_frac_ingreso,producto_objetivo,adquirio
862,82,1,San Luis,1,terciario,email,41,0,5,jubilado,1,0,404821.99,31128.31,61752.27,2,6026412.72,93236.92,2,1,0,1,0.5,5006.01,0,0.0,9999,1,0,0,0,1,0,0,15539.49,0.153,0.077,Ninguno,0
863,35,1,Cordoba,1,universitario,telefono,1955,1,4,profesional,1,1,4599491.53,193917.96,1787512.85,3,11440249.97,131259.46,72,31,22,19,0.431,6688.3,0,0.0,9999,1,1,0,1,0,0,0,32814.86,0.389,0.042,Riesgos,1
864,65,1,CABA,1,secundario,whatsapp,2002,2,4,jubilado,0,1,1028082.93,116153.19,157355.37,2,2888552.25,88316.86,48,41,0,7,0.854,6980.59,0,0.0,9999,0,0,1,1,0,0,0,14719.48,0.153,0.113,Hogar,0
865,23,1,San Luis,0,terciario,telefono,961,2,4,estudiante,0,0,112953.94,9261.74,24135.53,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,9999,0,0,0,0,0,0,0,0.0,0.214,0.082,Ninguno,0
866,59,1,Santa Fe,0,secundario,email,1230,0,2,empleado,1,1,527944.59,94224.11,39092.37,1,1760614.33,110630.31,24,22,0,2,0.917,9037.88,0,0.0,9999,0,1,0,0,0,0,0,9219.19,0.074,0.178,Salud,1
867,29,0,Rio Negro,1,terciario,email,2138,0,2,autonomo,1,1,1068823.24,56388.2,312150.4,2,6953609.16,180943.05,48,29,8,11,0.604,11054.49,2,1493485.62,1588,1,0,0,1,0,0,0,30157.17,0.292,0.053,Riesgos,0
868,74,0,La Pampa,0,universitario,telefono,2176,0,3,jubilado,1,1,322207.76,90585.0,31682.85,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,9999,0,0,0,0,0,0,0,0.0,0.098,0.281,Hogar,1
869,82,0,Cordoba,1,universitario,email,1273,1,5,jubilado,1,1,614635.36,88670.6,84417.68,2,8230717.51,146849.17,48,40,0,8,0.833,11332.19,0,0.0,9999,1,0,0,1,0,0,0,24474.86,0.137,0.144,Ninguno,0
870,22,0,Rio Negro,0,secundario,email,1395,0,4,estudiante,0,1,124506.78,20454.89,27668.13,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,9999,0,0,0,0,0,0,0,0.0,0.222,0.164,Ninguno,0
871,30,1,Cordoba,1,universitario,email,108,2,1,empleado,0,1,1553147.35,0.0,250907.78,2,6101589.41,151375.14,2,0,1,1,0.0,1087.74,0,0.0,9999,1,1,0,0,0,0,0,25229.19,0.162,0.0,Salud,0
872,74,0,San Luis,0,terciario,email,1493,1,5,jubilado,0,0,713756.02,76452.48,0.0,1,2161101.73,159639.13,24,20,0,4,0.833,12920.43,0,0.0,9999,1,0,0,0,0,0,0,13303.26,0.0,0.107,Hogar,0
873,74,0,Buenos Aires,1,terciario,telefono,1421,2,3,jubilado,0,0,305400.75,48436.54,41229.43,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,9999,0,0,0,0,0,0,0,0.0,0.135,0.159,Ninguno,0
874,54,0,Mendoza,0,terciario,telefono,915,1,1,empleado,1,0,553315.58,114137.22,0.0,2,6387990.16,94790.8,48,46,0,2,0.958,7849.97,0,0.0,9999,0,1,1,0,0,0,0,15798.47,0.0,0.206,Salud,1
875,61,0,Neuquen,1,terciario,telefono,743,0,2,profesional,1,1,3414717.19,465369.06,120534.0,3,7881452.16,104611.05,46,42,0,4,0.913,8345.51,1,3007936.61,29,1,0,0,1,1,0,0,26152.76,0.035,0.136,Riesgos,1
876,25,0,Misiones,1,terciario,email,1614,0,2,empleado,0,1,1075368.56,118008.36,53991.28,1,4675186.44,100726.89,24,20,0,4,0.833,7688.61,1,2891040.7,1165,0,0,0,1,0,0,0,8393.91,0.05,0.11,Auto,1
877,65,1,Buenos Aires,1,terciario,telefono,114,0,1,jubilado,1,0,466118.06,42704.38,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,9999,0,0,0,0,0,0,0,0.0,0.0,0.092,Hogar,0
878,46,1,San Luis,1,terciario,whatsapp,1385,1,5,empleado,1,0,375318.01,8159.26,31714.01,2,1808460.05,31649.21,48,28,9,11,0.583,1758.98,0,0.0,9999,0,0,1,0,0,1,0,5274.87,0.084,0.022,Salud,1
879,19,1,CABA,1,terciario,whatsapp,507,0,5,estudiante,1,1,85125.99,12718.84,11186.12,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,9999,0,0,0,0,0,0,0,0.0,0.131,0.149,Hogar,0
880,47,0,Chubut,0,sin_estudios,whatsapp,1746,0,2,empleado,1,0,766254.77,53201.36,54528.95,1,3257562.14,155507.99,24,13,3,8,0.542,9509.98,3,847730.66,1140,1,0,0,0,0,0,0,12959.0,0.071,0.069,Hogar,1
881,32,0,San Luis,1,secundario,whatsapp,1440,1,3,comerciante,0,1,280804.59,52048.08,26420.8,1,3190888.43,81206.51,24,21,0,3,0.875,6322.37,2,549684.22,1033,1,0,0,0,0,0,0,6767.21,0.094,0.185,Vida,1
882,73,0,Neuquen,1,secundario,whatsapp,489,1,1,jubilado,1,1,392606.16,31513.64,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,9999,0,0,0,0,0,0,0,0.0,0.0,0.08,Salud,1
883,79,0,CABA,1,universitario,whatsapp,914,1,2,jubilado,1,1,319845.82,28427.21,43947.85,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,9999,0,0,0,0,0,0,0,0.0,0.137,0.089,Hogar,0
884,55,0,Chubut,0,primario,whatsapp,552,0,3,desempleado,0,0,15958.98,3643.43,3652.68,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,9999,0,0,0,0,0,0,0,0.0,0.229,0.228,Ninguno,0
885,43,0,Chubut,1,primario,email,71,2,1,comerciante,0,0,829385.76,92244.93,143582.29,1,5913167.94,142232.43,1,1,0,0,1.0,11716.17,2,2777853.2,-97,1,0,0,0,0,0,0,11852.7,0.173,0.111,Vida,1
886,23,0,CABA,1,secundario,whatsapp,2091,0,3,autonomo,0,1,1216676.22,54482.97,0.0,1,5074008.91,162443.29,24,21,1,2,0.875,12297.61,0,0.0,9999,1,0,0,0,0,0,0,13536.94,0.0,0.045,Accidentes,1
887,29,1,Corrientes,1,primario,whatsapp,333,0,5,profesional,1,0,1432185.97,145447.47,150808.1,2,7642080.74,89573.92,5,3,1,1,0.6,6949.27,0,0.0,9999,0,1,1,0,0,0,0,14928.99,0.105,0.102,Salud,1
888,69,1,San Luis,1,secundario,telefono,1539,3,3,autonomo,0,1,447739.16,44274.29,0.0,1,2929104.09,124395.48,24,20,0,4,0.833,9551.64,0,0.0,9999,1,0,0,0,0,0,0,10366.29,0.0,0.099,Salud,1
889,22,1,Entre Rios,0,secundario,email,1797,0,2,empleado,0,1,465625.76,15546.66,119684.07,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,9999,0,0,0,0,0,0,0,0.0,0.257,0.033,Salud,0
890,55,0,Santa Fe,0,universitario,telefono,1077,0,1,comerciante,1,0,1497048.99,138976.05,151872.26,2,3492021.81,63344.07,47,37,0,10,0.787,4812.68,0,0.0,9999,0,0,0,0,0,1,1,10557.34,0.101,0.093,Hogar,0
891,30,0,Cordoba,1,universitario,email,1699,0,2,profesional,0,0,2974723.85,0.0,0.0,3,14324370.34,130417.08,72,42,10,20,0.583,8416.45,0,0.0,9999,1,1,0,0,0,0,1,32604.27,0.0,0.0,Accidentes,1
892,25,0,Santa Fe,1,universitario,whatsapp,996,0,3,desempleado,0,1,63514.02,4266.59,20225.91,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,9999,0,0,0,0,0,0,0,0.0,0.318,0.067,Ninguno,0
893,67,0,Corrientes,1,secundario,telefono,1130,3,3,jubilado,1,1,924663.49,56821.12,168616.41,3,15787857.06,147043.81,72,42,12,18,0.583,9065.43,0,0.0,9999,1,1,0,1,0,0,0,36760.95,0.182,0.061,Mascotas,1
894,82,0,Entre Rios,1,primario,email,290,1,4,jubilado,0,1,373657.92,9246.25,97809.32,2,6049121.44,114731.04,16,6,7,3,0.375,4275.66,4,1625540.37,76,1,0,0,1,0,0,0,19121.84,0.262,0.025,Ninguno,0
895,59,0,Entre Rios,1,primario,email,1591,1,2,empleado,1,0,564936.14,88445.8,31982.79,2,8566808.36,114155.18,48,44,0,4,0.917,9006.52,0,0.0,9999,1,0,1,0,0,0,0,19025.86,0.057,0.157,Salud,1
896,38,0,Mendoza,0,terciario,whatsapp,506,1,3,profesional,1,1,2616737.77,241199.22,277267.66,4,13554173.0,106102.3,34,23,1,10,0.676,9306.65,2,2682216.73,166,1,0,1,1,0,1,0,35367.43,0.106,0.092,Riesgos,1
897,33,0,Rio Negro,1,primario,telefono,1489,2,1,desempleado,1,0,85532.97,0.0,3726.57,1,372180.98,23117.2,24,15,6,3,0.625,1351.09,0,0.0,9999,0,1,0,0,0,0,0,1926.43,0.044,0.0,Vida,1
898,81,1,Corrientes,1,universitario,email,490,0,2,autonomo,1,1,1656373.53,90408.97,44732.9,3,7201392.86,88706.1,37,23,3,11,0.622,6485.58,2,611690.4,71,1,0,0,0,1,0,1,22176.53,0.027,0.055,Ninguno,0
899,18,0,Rio Negro,1,universitario,email,1171,0,2,autonomo,0,0,1963509.08,116194.26,434036.22,2,7041858.31,135110.98,48,26,13,9,0.542,6567.16,0,0.0,9999,1,0,1,0,0,0,0,22518.5,0.221,0.059,Accidentes,1
900,34,1,Cordoba,1,universitario,email,1296,2,2,comerciante,0,0,682773.71,144124.75,75794.56,3,7389917.66,114155.22,72,68,0,4,0.944,9271.85,1,1730589.32,600,1,0,1,1,0,0,0,28538.81,0.111,0.211,Hogar,0
901,43,0,Tucuman,0,secundario,whatsapp,1446,2,4,autonomo,1,0,976250.3,108725.21,211324.01,2,2558198.74,37255.55,48,33,2,13,0.688,2670.06,0,0.0,9999,0,0,0,0,1,1,0,6209.26,0.216,0.111,Hogar,1
902,36,1,Chubut,1,terciario,whatsapp,647,1,1,profesional,0,0,1697702.95,152448.72,360002.5,4,6265506.89,72652.22,60,39,8,13,0.65,4369.53,0,0.0,9999,1,0,0,0,1,1,1,24217.41,0.212,0.09,Hogar,0
903,72,1,Neuquen,1,secundario,email,386,0,3,jubilado,1,1,621746.84,0.0,118876.44,1,4679468.85,135521.27,5,3,1,1,0.6,7474.71,0,0.0,9999,1,0,0,0,0,0,0,11293.44,0.191,0.0,Salud,0
904,46,1,Misiones,1,universitario,whatsapp,779,2,2,profesional,1,1,2138423.34,211919.81,577126.28,4,12553058.21,102455.56,67,45,5,17,0.672,7284.43,0,0.0,9999,1,1,0,1,0,1,0,34151.85,0.27,0.099,Riesgos,1
905,38,1,Buenos Aires,1,terciario,whatsapp,2112,1,1,profesional,1,1,2316917.59,501209.58,0.0,1,3038366.66,173292.57,24,24,0,0,1.0,14507.51,1,1326448.75,2009,1,0,0,0,0,0,0,14441.05,0.0,0.216,Salud,0
906,24,0,San Luis,0,secundario,email,1022,0,2,autonomo,0,1,899804.64,25191.56,115068.45,2,5423986.97,154492.8,48,27,14,7,0.562,8508.55,0,0.0,9999,1,0,0,1,0,0,0,25748.8,0.128,0.028,Riesgos,1
907,57,1,Cordoba,1,secundario,email,1356,3,2,comerciante,1,1,1385179.22,265474.49,136274.42,2,6222519.59,115692.08,48,44,0,4,0.917,9169.49,0,0.0,9999,1,0,0,0,0,1,0,19282.01,0.098,0.192,Riesgos,1
908,58,1,La Pampa,1,primario,telefono,327,3,4,comerciante,1,1,454851.23,19263.09,2256.69,1,6420233.0,161279.6,9,7,1,1,0.778,11656.47,0,0.0,9999,1,0,0,0,0,0,0,13439.97,0.005,0.042,Mascotas,1
909,45,0,Corrientes,1,secundario,email,1344,0,3,empleado,1,0,381622.05,7339.13,13730.41,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,9999,0,0,0,0,0,0,0,0.0,0.036,0.019,Hogar,0
910,73,0,Corrientes,1,secundario,whatsapp,1682,1,3,jubilado,1,0,844679.64,117357.04,191802.67,1,4905762.71,130128.74,24,17,0,7,0.708,9700.4,0,0.0,9999,0,0,0,1,0,0,0,10844.06,0.227,0.139,Hogar,1
911,21,1,Misiones,1,secundario,email,1419,0,4,empleado,0,0,825768.74,18762.52,6028.99,2,2067337.65,57468.32,48,23,12,13,0.479,3097.43,0,0.0,9999,0,0,1,0,1,0,0,9578.05,0.007,0.023,Hogar,1
912,57,0,Neuquen,1,universitario,whatsapp,156,1,1,profesional,0,1,2731742.09,51657.47,211493.24,3,4905325.38,109366.41,4,2,0,2,0.5,9809.36,1,1115156.67,38,1,0,0,1,1,0,0,27341.6,0.077,0.019,Riesgos,1
913,79,1,Buenos Aires,1,secundario,email,234,0,1,autonomo,1,0,463535.29,46876.8,84990.82,1,3657501.37,102351.75,1,1,0,0,1.0,8582.98,1,2733022.73,-32,0,0,0,1,0,0,0,8529.31,0.183,0.101,Hogar,1
914,22,0,Buenos Aires,1,secundario,telefono,1384,0,4,estudiante,0,1,95730.11,18112.47,20935.23,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,9999,0,0,0,0,0,0,0,0.0,0.219,0.189,Ninguno,0
915,63,0,Santa Fe,1,secundario,email,1587,1,3,empleado,1,1,620782.82,62629.97,54382.63,1,1233218.66,85048.45,24,22,0,2,0.917,6796.05,1,681987.0,1154,0,1,0,0,0,0,0,7087.37,0.088,0.101,Auto,1
916,60,0,Tucuman,0,secundario,email,1641,1,2,empleado,0,1,782939.23,152385.05,167809.28,2,5046607.84,94315.53,48,47,0,1,0.979,7784.06,0,0.0,9999,0,0,1,1,0,0,0,15719.25,0.214,0.195,Auto,1
917,68,1,La Pampa,1,universitario,email,1031,2,4,empleado,0,1,983539.99,89407.34,21494.87,2,9614643.52,145897.1,48,36,0,12,0.75,11093.24,1,1086247.52,761,1,0,0,1,0,0,0,24316.18,0.022,0.091,Hogar,1
918,79,0,Salta,0,secundario,telefono,2169,2,5,jubilado,1,0,371802.98,40828.21,93706.25,2,2589365.68,68687.26,48,32,4,12,0.667,4699.94,0,0.0,9999,0,1,1,0,0,0,0,11447.88,0.252,0.11,Salud,0
919,65,1,La Pampa,1,primario,email,1965,2,2,empleado,0,0,730135.79,47684.07,82157.05,3,9917299.47,109781.44,72,45,7,20,0.625,7215.23,1,1523164.78,1594,1,0,1,0,0,0,1,27445.36,0.113,0.065,Salud,1
920,32,0,Tucuman,0,universitario,email,1920,0,2,profesional,0,0,2208661.8,280328.28,0.0,2,8168946.34,149513.34,48,43,0,5,0.896,11992.28,0,0.0,9999,1,1,0,0,0,0,0,24918.89,0.0,0.127,Accidentes,1
921,26,0,Neuquen,1,secundario,email,1506,0,4,empleado,1,0,916312.76,42808.71,86318.27,2,3940557.91,55468.4,48,30,7,11,0.625,3494.87,0,0.0,9999,0,0,0,0,0,1,1,9244.73,0.094,0.047,Salud,1
922,42,0,Mendoza,1,secundario,whatsapp,1903,1,5,empleado,0,0,257184.27,0.0,59831.58,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,9999,0,0,0,0,0,0,0,0.0,0.233,0.0,Vida,0
923,22,1,Misiones,0,terciario,email,1315,0,3,estudiante,0,0,144664.77,1270.82,8229.26,2,2847898.37,33941.92,48,25,11,12,0.521,1892.45,3,673925.91,738,1,0,0,1,0,0,0,5656.99,0.057,0.009,Ninguno,0
924,44,0,Cordoba,1,universitario,email,269,2,3,profesional,0,0,3621130.14,754384.57,1296252.5,2,4721776.59,93199.75,2,1,0,1,0.5,6820.56,0,0.0,9999,0,0,1,1,0,0,0,15533.29,0.358,0.208,Accidentes,1
925,47,1,Buenos Aires,1,universitario,whatsapp,588,1,3,empleado,0,1,966034.63,114014.35,305646.76,1,7960231.11,196423.51,13,5,1,7,0.385,10810.76,1,5921067.25,390,1,0,0,0,0,0,0,16368.63,0.316,0.118,Vida,1
926,79,1,La Pampa,0,terciario,email,1452,1,1,jubilado,0,0,457575.81,16571.76,57508.23,1,754684.01,47872.7,24,17,2,5,0.708,3312.63,0,0.0,9999,0,0,1,0,0,0,0,3989.39,0.126,0.036,Salud,0
927,34,0,Neuquen,1,universitario,whatsapp,550,2,1,empleado,0,1,1536134.36,145182.98,0.0,2,11178324.31,147983.62,20,17,0,3,0.85,11177.64,2,3259247.84,132,1,0,0,1,0,0,0,24663.94,0.0,0.095,Hogar,1
928,77,0,Chubut,1,terciario,email,1980,2,3,jubilado,1,0,287578.88,35942.5,12232.16,1,3649125.05,107063.56,24,21,0,3,0.875,8415.76,0,0.0,9999,1,0,0,0,0,0,0,8921.96,0.043,0.125,Hogar,1
929,78,0,Tucuman,1,secundario,email,637,0,1,autonomo,1,1,927456.55,0.0,157534.23,2,10665320.31,113237.5,30,14,9,7,0.467,6688.2,2,349013.23,276,1,0,0,0,1,0,0,18872.92,0.17,0.0,Hogar,0
930,41,0,CABA,1,secundario,whatsapp,562,0,4,empleado,1,0,1008087.57,186927.55,209735.41,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,9999,0,0,0,0,0,0,0,0.0,0.208,0.185,Salud,1
931,80,1,La Pampa,1,primario,email,177,0,1,jubilado,1,1,246520.23,3180.34,5189.51,2,3675270.57,72628.39,5,1,2,2,0.2,2505.75,1,677480.93,-2,1,1,0,0,0,0,0,12104.73,0.021,0.013,Mascotas,0
932,46,0,Cordoba,1,secundario,whatsapp,1891,2,5,empleado,1,0,553355.25,52023.2,100514.37,3,10680310.24,115730.5,72,57,5,10,0.792,8100.25,0,0.0,9999,1,0,1,1,0,0,0,28932.62,0.182,0.094,Hogar,0
933,43,1,Mendoza,1,universitario,telefono,1217,0,2,profesional,1,1,1553939.07,161446.44,210090.77,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,9999,0,0,0,0,0,0,0,0.0,0.135,0.104,Auto,1
934,58,1,Corrientes,1,secundario,telefono,1865,2,2,comerciante,1,1,918297.42,25178.72,111202.91,1,7196303.51,180375.18,24,10,8,6,0.417,8498.89,0,0.0,9999,1,0,0,0,0,0,0,15031.26,0.121,0.027,Riesgos,0
935,63,1,Buenos Aires,1,universitario,whatsapp,659,0,3,profesional,1,0,2560817.11,307284.36,328263.54,3,10443790.48,135303.34,50,44,0,6,0.88,10598.87,3,1326899.7,84,1,1,0,1,0,0,0,33825.83,0.128,0.12,Riesgos,1
936,58,0,Santa Fe,1,terciario,email,1677,0,1,autonomo,1,1,336248.51,25497.59,80696.75,1,2949882.96,126739.59,24,12,7,5,0.5,6454.9,1,1722919.99,1456,1,0,0,0,0,0,0,10561.63,0.24,0.076,Hogar,0
937,61,0,Santa Fe,0,secundario,whatsapp,826,2,3,empleado,1,1,1070681.64,121833.35,148344.68,2,7029552.83,111326.29,39,28,0,11,0.718,8830.39,1,1607834.73,534,0,1,0,1,0,0,0,18554.38,0.139,0.114,Vida,1
938,83,0,Misiones,1,secundario,telefono,491,0,2,jubilado,1,1,485618.46,0.0,151451.25,1,4717821.46,196324.33,6,2,1,3,0.333,10932.49,1,922632.53,132,1,0,0,0,0,0,0,16360.36,0.312,0.0,Ninguno,0
939,18,0,Cordoba,1,universitario,email,1620,0,1,empleado,0,1,910806.27,108781.58,105719.95,1,6340241.09,176661.0,24,21,0,3,0.875,13947.5,1,4604485.84,1246,1,0,0,0,0,0,0,14721.75,0.116,0.119,Salud,1
940,45,0,CABA,1,secundario,telefono,768,0,5,comerciante,1,0,607933.79,53702.96,44438.02,2,8145053.27,154065.05,35,31,0,4,0.886,11045.02,2,785230.96,440,1,0,0,1,0,0,0,25677.51,0.073,0.088,Hogar,0
941,83,1,CABA,1,primario,email,488,1,4,jubilado,1,0,507795.33,10800.04,71275.56,3,7462936.17,74587.7,29,13,8,8,0.448,3344.82,1,725869.87,274,0,0,0,1,0,1,1,18646.92,0.14,0.021,Ninguno,0
942,39,0,Buenos Aires,1,terciario,email,38,0,2,desempleado,1,1,80940.44,2981.75,8622.61,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,9999,0,0,0,0,0,0,0,0.0,0.107,0.037,Hogar,0
943,63,0,Rio Negro,1,secundario,email,692,1,1,profesional,0,0,2590135.04,326657.71,0.0,4,11288591.94,89502.09,45,39,0,6,0.867,6821.83,2,2035239.84,69,1,0,1,1,0,1,0,29834.03,0.0,0.126,Accidentes,0
944,82,1,Chubut,0,secundario,telefono,1608,1,4,autonomo,1,0,1296094.75,158452.52,0.0,2,11207903.31,148956.85,48,46,0,2,0.958,12331.52,2,2054894.57,1181,1,0,0,1,0,0,0,24826.14,0.0,0.122,Accidentes,1
945,68,0,Santa Fe,1,terciario,telefono,459,0,3,jubilado,1,0,390653.93,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,9999,0,0,0,0,0,0,0,0.0,0.0,0.0,Hogar,1
946,59,0,Entre Rios,0,secundario,whatsapp,111,2,5,autonomo,1,1,811886.19,43179.7,88539.69,2,9216409.69,159056.2,2,0,2,0,0.0,0.0,0,0.0,9999,1,1,0,0,0,0,0,26509.37,0.109,0.053,Salud,1
947,52,0,Salta,1,universitario,whatsapp,337,3,2,comerciante,1,1,407969.8,28815.0,113352.08,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,9999,0,0,0,0,0,0,0,0.0,0.278,0.071,Hogar,1
948,68,1,Misiones,0,secundario,telefono,1539,1,3,jubilado,1,0,258742.64,27864.27,21309.68,1,4197872.58,107626.3,24,21,0,3,0.875,8358.25,0,0.0,9999,1,0,0,0,0,0,0,8968.86,0.082,0.108,Hogar,1
949,52,1,Chubut,1,universitario,email,1812,2,4,profesional,0,1,2833158.91,216160.26,834228.25,2,5017728.36,106953.52,48,28,8,12,0.583,6554.95,1,397136.85,1255,1,0,1,0,0,0,0,17825.59,0.294,0.076,Hogar,1
950,81,1,Chubut,1,secundario,email,1471,0,3,jubilado,0,0,154980.48,0.0,28219.81,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,9999,0,0,0,0,0,0,0,0.0,0.182,0.0,Ninguno,0
951,69,0,Entre Rios,1,primario,whatsapp,467,3,2,jubilado,1,1,644045.52,106189.65,140452.53,2,13795006.38,166325.2,21,17,1,3,0.81,12048.08,0,0.0,9999,1,1,0,0,0,0,0,27720.87,0.218,0.165,Salud,1
952,25,0,Mendoza,1,secundario,telefono,763,1,2,empleado,0,1,1041984.94,0.0,157456.36,1,2298558.25,125942.57,24,12,8,4,0.5,6155.9,0,0.0,9999,0,0,0,1,0,0,0,10495.21,0.151,0.0,Hogar,1
953,31,0,Entre Rios,0,primario,telefono,1453,1,2,empleado,0,0,312902.93,39387.52,33968.2,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,9999,0,0,0,0,0,0,0,0.0,0.109,0.126,Vida,0
954,63,1,CABA,1,secundario,telefono,1229,3,3,profesional,1,1,1209987.0,94188.98,121579.07,2,8287084.12,142358.58,48,37,2,9,0.771,10427.09,1,2149933.27,808,1,0,0,1,0,0,0,23726.43,0.1,0.078,Vida,0
955,78,0,Rio Negro,1,primario,telefono,1727,0,2,jubilado,1,1,843992.52,117617.65,204877.49,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,9999,0,0,0,0,0,0,0,0.0,0.243,0.139,Hogar,1
956,65,1,Buenos Aires,1,primario,whatsapp,1262,2,1,empleado,0,1,491792.34,41975.59,63395.71,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,9999,0,0,0,0,0,0,0,0.0,0.129,0.085,Auto,1
957,55,1,Mendoza,1,secundario,email,150,0,3,autonomo,1,1,1237675.5,128683.76,306798.21,3,12816482.8,129110.24,3,2,1,0,0.667,5788.0,0,0.0,9999,1,0,1,1,0,0,0,32277.56,0.248,0.104,Accidentes,1
958,62,1,Cordoba,0,universitario,email,446,2,4,profesional,1,0,1838117.69,273606.43,180214.52,4,7659071.94,68965.9,34,28,0,6,0.824,4709.51,0,0.0,9999,0,1,1,0,1,1,0,22988.63,0.098,0.149,Riesgos,0
959,52,1,Salta,1,terciario,whatsapp,1039,3,4,empleado,1,1,625863.39,98860.47,46972.48,1,3585457.1,93908.17,24,22,0,2,0.917,7604.0,0,0.0,9999,0,0,0,1,0,0,0,7825.68,0.075,0.158,Vida,1
960,26,0,Rio Negro,1,primario,email,1406,2,2,profesional,0,0,2032669.14,245388.97,413150.72,1,8116380.77,194056.1,24,19,0,5,0.792,15355.03,1,6055973.79,1160,1,0,0,0,0,0,0,16171.34,0.203,0.121,Hogar,0
961,55,0,CABA,1,terciario,email,1919,2,3,empleado,1,1,797800.08,111807.87,102421.16,1,6632329.79,147811.49,24,22,0,2,0.917,12025.79,0,0.0,9999,1,0,0,0,0,0,0,12317.62,0.128,0.14,Hogar,1
962,43,1,Rio Negro,1,universitario,email,2164,2,4,empleado,1,1,540916.0,34204.74,132049.38,2,9540388.88,158080.68,48,29,7,12,0.604,10045.85,0,0.0,9999,1,1,0,0,0,0,0,26346.78,0.244,0.063,Salud,1
963,26,0,CABA,1,secundario,email,773,0,3,empleado,0,1,653455.58,50926.0,24551.89,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,9999,0,0,0,0,0,0,0,0.0,0.038,0.078,Salud,0
964,81,0,Corrientes,0,secundario,email,1992,3,3,autonomo,1,0,772926.05,74505.89,78598.14,3,14712674.87,134831.06,72,56,1,15,0.778,10062.62,0,0.0,9999,1,1,0,1,0,0,0,33707.76,0.102,0.096,Accidentes,1
965,21,0,CABA,1,secundario,email,181,0,5,empleado,0,1,1057304.63,127962.85,65394.12,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,9999,0,0,0,0,0,0,0,0.0,0.062,0.121,Salud,0
966,83,0,Salta,0,terciario,email,1248,0,1,autonomo,0,0,1092678.15,72312.43,33146.12,3,10293290.1,86830.18,72,52,4,16,0.722,6194.21,2,930024.82,542,0,0,1,1,0,0,1,21707.54,0.03,0.066,Accidentes,1
967,84,0,Cordoba,1,secundario,email,240,2,1,jubilado,0,1,365089.81,55226.26,76240.22,2,6744175.75,111941.83,4,1,3,0,0.25,2796.27,1,2478861.86,16,1,0,0,1,0,0,0,18656.97,0.209,0.151,Ninguno,0
968,56,1,La Pampa,1,universitario,email,1376,0,4,empleado,1,1,1203901.41,31288.04,125088.34,1,4867634.38,187276.98,24,14,4,6,0.583,11554.4,1,306635.25,974,1,0,0,0,0,0,0,15606.42,0.104,0.026,Salud,1
969,32,0,Salta,0,secundario,whatsapp,1036,2,3,autonomo,0,0,839044.29,79841.81,0.0,2,3208202.61,64162.72,46,35,0,11,0.761,4706.87,0,0.0,9999,0,0,0,1,0,1,0,10693.79,0.0,0.095,Riesgos,0
970,74,1,Tucuman,1,secundario,whatsapp,222,1,4,jubilado,1,0,346627.9,67176.09,46515.45,1,1962497.44,104114.45,1,1,0,0,1.0,8554.18,1,284662.64,-39,1,0,0,0,0,0,0,8676.2,0.134,0.194,Hogar,1
971,34,1,Buenos Aires,1,secundario,email,1646,1,3,empleado,1,1,1026841.26,174521.43,0.0,2,8272973.51,141746.66,48,45,0,3,0.938,11377.94,3,1412881.98,1002,1,0,0,1,0,0,0,23624.44,0.0,0.17,Vida,0
