edad,genero,provincia,nivel_educativo,ocupacion,hijos,vivienda_propia,posee_auto,antiguedad_cliente,cantidad_polizas,cantidad_pagos,cuotas_cumplidas,cuotas_impagas,pagos_parciales,ratio_cuotas_cumplidas,monto_promedio_pago,cantidad_siniestros,monto_promedio_siniestro,dias_desde_ultimo_siniestro,tiene_auto,tiene_hogar,tiene_vida,tiene_salud,costo_mensual_total_seguro,suma_asegurada_total,prima_promedio,adquirio,producto_objetivo
35,masculino,Río Negro,primario,desocupado,3,1,0,60,1,12,7,0,0,0.58,19610,0,0,999,0,1,1,1,18987,3894837,18987,0,ninguno
38,femenino,San Luis,universitario,profesional,3,1,0,76,1,14,7,0,0,0.5,20906,0,0,999,0,0,1,1,12304,2326525,12304,1,hogar
41,femenino,San Luis,universitario,profesional,3,1,0,7,3,23,2,0,0,0.09,24604,0,0,999,0,0,0,0,6917,1789467,6917,0,ninguno
59,masculino,Buenos Aires,primario,desocupado,0,1,1,70,0,11,3,8,1,0.27,17674,0,0,999,1,0,0,0,0,3610041,6535,0,ninguno
57,masculino,Tucumán,secundario,autonomo,1,1,1,119,3,16,2,0,0,0.12,9302,1,61876,330,0,0,1,1,22581,3433917,22581,1,hogar
46,masculino,Santiago del Estero,terciario,autonomo,3,0,0,111,3,20,0,20,1,0.0,6648,0,0,999,0,0,0,1,8762,3137929,8762,0,ninguno
25,masculino,Misiones,terciario,desocupado,2,0,1,59,1,13,12,0,0,0.92,45667,0,0,999,0,0,0,0,3656,965996,3656,0,ninguno
27,femenino,Santa Fe,universitario,desocupado,2,0,1,19,0,7,3,0,0,0.43,9761,0,0,999,1,0,1,0,7647,1710213,7647,0,ninguno
41,masculino,Santa Cruz,terciario,empleado,3,0,0,96,2,23,1,0,0,0.04,6903,0,0,999,0,0,1,0,10602,1226272,10602,1,hogar
67,femenino,Mendoza,universitario,autonomo,2,0,1,19,0,16,11,0,0,0.69,38243,0,0,999,0,0,1,1,7452,4963158,7452,1,auto
40,femenino,Santa Fe,secundario,empleado,0,0,0,15,2,8,7,0,0,0.88,30551,0,0,999,0,0,1,1,5444,1177551,5444,1,hogar
47,masculino,Santa Fe,secundario,desocupado,2,0,0,92,0,15,2,0,0,0.13,40268,1,188765,707,0,0,0,1,6160,1148431,6160,0,ninguno
34,femenino,Misiones,universitario,profesional,3,1,1,41,1,23,8,0,0,0.35,39949,1,125468,559,1,1,0,1,11604,2685132,11604,1,vida
26,femenino,Tierra del Fuego,universitario,profesional,1,0,1,81,2,17,3,0,0,0.18,12189,0,0,999,1,0,1,1,30300,3185882,30300,1,hogar
34,masculino,Catamarca,secundario,profesional,2,0,1,54,2,21,14,0,0,0.67,20096,0,0,999,0,0,1,0,9504,4456558,9504,1,salud
55,masculino,Santa Fe,terciario,desocupado,1,0,0,89,2,13,7,0,0,0.54,17916,0,0,999,0,0,1,1,7455,1858356,7455,0,ninguno
30,masculino,La Pampa,secundario,autonomo,0,1,0,102,0,19,16,0,0,0.84,22543,0,0,999,0,0,1,0,6987,4666233,6987,1,auto
47,masculino,San Juan,primario,empleado,2,1,1,16,1,15,6,0,0,0.4,43892,1,146244,806,1,1,0,0,18870,569518,18870,1,vida
34,masculino,Catamarca,secundario,profesional,2,0,1,54,2,21,14,0,0,0.67,20096,0,0,999,0,0,1,0,9504,4456558,9504,1,salud
63,masculino,Misiones,secundario,empleado,1,0,0,11,3,13,6,0,0,0.46,33906,0,0,999,0,0,0,1,6650,529092,6650,0,ninguno
65,masculino,La Pampa,terciario,profesional,3,0,1,108,1,16,11,0,0,0.69,41288,0,0,999,1,0,1,1,21244,3729953,21244,1,hogar
62,masculino,Mendoza,primario,profesional,1,1,0,107,3,13,0,0,0,0.0,31204,0,0,999,0,1,1,0,20556,4253206,20556,1,auto
40,masculino,Santiago del Estero,terciario,autonomo,0,0,1,88,3,17,17,0,0,1.0,39077,0,0,999,0,0,1,0,11726,1633859,11726,1,salud
31,femenino,Buenos Aires,primario,empleado,0,1,1,101,1,21,13,0,0,0.62,36629,2,41602,880,1,0,0,1,9084,1891538,9084,0,ninguno
34,masculino,Catamarca,primario,empleado,2,0,1,90,3,18,11,0,0,0.61,31880,1,132148,61,0,0,1,1,6722,3392970,6722,1,hogar
29,femenino,San Juan,terciario,empleado,3,1,1,65,0,22,8,0,0,0.36,14910,0,0,999,0,1,1,1,15171,2593787,15171,1,auto
38,masculino,Catamarca,terciario,empleado,1,1,0,22,0,14,12,0,0,0.86,46535,1,114410,650,0,0,1,1,17484,4228489,17484,1,hogar
40,masculino,Jujuy,terciario,desocupado,2,0,1,45,1,7,5,0,0,0.71,9389,0,0,999,1,0,0,0,4897,669162,4897,0,ninguno
51,femenino,San Juan,universitario,autonomo,3,1,0,20,1,10,10,0,0,1.0,49018,0,0,999,0,1,1,0,18402,2893666,18402,1,salud
27,femenino,Misiones,primario,autonomo,2,1,1,84,3,23,12,0,0,0.52,24563,0,0,999,1,1,0,1,23604,2386522,23604,1,vida
26,masculino,San Juan,universitario,autonomo,3,0,0,17,0,16,7,0,0,0.44,18350,0,0,999,0,0,1,1,16707,3024388,16707,1,auto
63,masculino,Tierra del Fuego,primario,empleado,0,1,0,35,3,20,6,0,0,0.3,12660,0,0,999,0,1,1,0,16608,2060341,16608,1,salud
37,femenino,Chubut,universitario,empleado,2,1,0,7,1,22,21,0,0,0.95,47709,0,0,999,0,0,1,0,14862,2196941,14862,0,ninguno
53,masculino,Chubut,primario,empleado,3,1,0,94,2,15,11,0,0,0.73,5525,2,53142,302,0,1,1,1,18015,888076,18015,0,ninguno
31,masculino,Entre Ríos,universitario,desocupado,1,0,1,9,1,7,3,0,0,0.43,28483,0,0,999,0,0,0,0,4556,2370928,4556,0,ninguno
61,femenino,Buenos Aires,universitario,profesional,2,1,1,43,0,21,17,0,0,0.81,21254,1,77865,38,1,1,1,0,29692,3486977,29692,1,salud
53,femenino,La Pampa,primario,autonomo,1,1,1,105,1,22,7,0,0,0.32,12056,0,0,999,1,1,1,0,13488,4839610,13488,1,salud
55,femenino,La Pampa,secundario,profesional,1,1,0,4,1,11,1,0,0,0.09,12761,1,176498,374,0,0,1,1,22350,3387296,22350,0,ninguno
27,femenino,Entre Ríos,universitario,desocupado,2,1,0,110,0,20,15,0,0,0.75,43785,0,0,999,0,0,1,0,0,2870128,7385,0,ninguno
53,femenino,Salta,primario,desocupado,3,0,0,47,2,17,7,0,0,0.41,49775,0,0,999,0,0,1,0,0,4012385,7910,0,ninguno
69,femenino,Jujuy,universitario,desocupado,0,0,1,118,2,12,12,0,0,1.0,32528,0,0,999,1,0,0,0,7652,1192019,7652,0,ninguno
50,masculino,Salta,secundario,empleado,0,1,1,69,1,10,9,0,0,0.9,37422,0,0,999,1,1,0,0,6544,1477987,6544,1,salud
23,masculino,La Pampa,secundario,profesional,3,0,0,105,3,16,6,0,0,0.38,19622,0,0,999,0,0,1,1,8080,4162097,8080,1,hogar
19,masculino,Chaco,secundario,profesional,2,1,1,29,0,15,1,14,0,0.07,15058,0,0,999,1,1,0,0,8727,1356626,8727,0,ninguno
59,femenino,Córdoba,secundario,empleado,3,0,0,82,1,23,23,0,0,1.0,37391,0,0,999,0,0,1,0,0,2989799,2992,1,auto
55,femenino,Tucumán,terciario,desocupado,3,0,0,111,3,11,0,0,0,0.0,5792,0,0,999,0,0,1,1,10650,1980929,10650,0,ninguno
32,masculino,Santa Fe,secundario,profesional,2,1,0,111,1,18,4,0,0,0.22,48139,0,0,999,0,0,1,0,0,1810704,2097,1,salud
34,femenino,Río Negro,universitario,profesional,1,1,0,9,3,7,4,0,0,0.57,39072,0,0,999,0,1,1,0,23631,2745909,23631,0,ninguno
36,femenino,Córdoba,terciario,empleado,3,1,0,28,3,20,0,0,0,0.0,11255,0,0,999,0,1,1,1,21417,1453919,21417,1,auto
31,femenino,Jujuy,terciario,desocupado,2,1,1,46,3,16,3,0,0,0.19,41176,2,164457,382,0,1,0,1,15900,2305166,15900,0,ninguno
56,masculino,Buenos Aires,secundario,autonomo,3,0,0,93,2,16,7,0,0,0.44,49732,0,0,999,0,0,0,1,2466,2070006,2466,1,vida
51,masculino,San Juan,universitario,autonomo,3,1,1,109,0,13,10,0,0,0.77,7787,0,0,999,1,1,0,0,13256,2127376,13256,1,vida
39,femenino,Jujuy,universitario,profesional,3,1,0,119,3,13,12,0,0,0.92,37036,0,0,999,0,1,0,0,11078,4311646,11078,1,vida
39,femenino,Mendoza,primario,profesional,0,0,1,20,2,21,19,0,0,0.9,28104,0,0,999,1,0,1,1,20169,3986444,20169,1,hogar
20,femenino,San Juan,terciario,profesional,3,0,1,74,0,6,3,0,0,0.5,25202,1,123235,677,0,0,1,0,13100,1274456,13100,1,hogar
20,femenino,San Juan,terciario,profesional,3,0,1,74,0,6,3,0,0,0.5,25202,1,123235,677,0,0,1,0,13100,1274456,13100,1,hogar
63,masculino,Tierra del Fuego,primario,empleado,0,1,0,35,3,20,6,0,0,0.3,12660,0,0,999,0,1,1,0,16608,2060341,16608,1,salud
43,masculino,Córdoba,universitario,autonomo,3,0,0,53,1,14,11,0,0,0.79,30274,0,0,999,0,0,1,0,4823,3283993,4823,1,auto
68,masculino,Jujuy,terciario,profesional,2,0,1,103,3,7,2,0,0,0.29,11786,0,0,999,1,0,1,1,25412,2831881,25412,1,hogar
47,femenino,Santa Fe,terciario,autonomo,1,1,1,99,1,21,5,0,0,0.24,7882,0,0,999,0,1,1,0,7106,1115995,7106,1,salud
38,masculino,Formosa,secundario,autonomo,2,0,1,72,2,23,2,21,0,0.09,16596,0,0,999,1,0,1,0,9411,2447012,9411,0,ninguno
67,femenino,Mendoza,universitario,autonomo,2,0,1,19,0,16,11,0,0,0.69,38243,0,0,999,0,0,1,1,7452,4963158,7452,1,auto
42,femenino,Jujuy,universitario,desocupado,1,0,0,67,1,11,4,0,0,0.36,30401,0,0,999,0,0,1,0,0,3081505,4251,0,ninguno
57,femenino,San Juan,universitario,desocupado,0,1,0,71,0,18,18,0,0,1.0,29442,0,0,999,0,1,1,0,16167,764223,16167,0,ninguno
29,masculino,Catamarca,secundario,autonomo,2,1,0,17,0,23,14,0,0,0.61,10664,0,0,999,0,1,1,0,23802,4388832,23802,1,auto
57,femenino,Formosa,terciario,empleado,1,1,0,109,2,12,3,0,0,0.25,22038,1,47397,773,0,1,1,0,10800,4199618,10800,1,salud
39,masculino,Santa Fe,primario,autonomo,2,0,1,5,3,6,3,0,0,0.5,22045,0,0,999,1,0,0,1,11430,2605039,11430,0,ninguno
40,femenino,San Juan,secundario,desocupado,0,0,0,105,2,9,4,5,0,0.44,12338,0,0,999,0,0,1,1,10706,1768962,10706,0,ninguno
52,masculino,Entre Ríos,universitario,empleado,3,0,1,89,2,23,13,0,0,0.57,16969,0,0,999,1,0,0,1,11582,1860828,11582,1,vida
30,masculino,San Juan,universitario,empleado,1,0,1,94,2,16,12,0,0,0.75,23546,0,0,999,1,0,0,1,4762,3844181,4762,1,vida
50,femenino,Corrientes,primario,autonomo,1,0,0,50,3,14,2,0,0,0.14,26205,0,0,999,0,0,1,0,6946,1888509,6946,1,hogar
42,femenino,Catamarca,terciario,autonomo,0,1,0,64,3,21,19,0,0,0.9,5591,0,0,999,0,0,1,0,4260,3886243,4260,1,hogar
44,femenino,San Juan,universitario,empleado,1,0,0,78,0,23,12,0,0,0.52,46075,0,0,999,0,0,1,0,5384,2136675,5384,1,salud
29,masculino,Mendoza,terciario,empleado,1,0,1,77,1,22,10,0,0,0.45,48716,0,0,999,1,0,1,0,4528,725612,4528,1,salud
26,masculino,Jujuy,terciario,profesional,2,1,0,52,1,18,1,0,0,0.06,18362,1,169634,641,0,0,1,0,0,1564367,2703,1,auto
47,masculino,Río Negro,terciario,desocupado,1,0,0,37,2,16,1,0,0,0.06,41839,0,0,999,0,0,0,1,4786,3439905,4786,0,ninguno
18,masculino,Jujuy,universitario,profesional,0,0,0,48,0,8,6,0,0,0.75,25169,0,0,999,0,0,1,1,5368,3249580,5368,1,hogar
39,masculino,Catamarca,secundario,empleado,3,1,1,58,1,6,1,0,0,0.17,22384,0,0,999,1,0,0,1,20334,2997537,20334,1,vida
20,femenino,La Rioja,secundario,empleado,2,1,1,26,0,15,7,0,0,0.47,43379,0,0,999,0,1,1,0,19482,2728553,19482,1,salud
51,femenino,Catamarca,secundario,autonomo,3,0,0,21,1,9,8,0,0,0.89,36822,2,148955,21,0,0,0,0,6223,4181887,6223,0,ninguno
35,femenino,Río Negro,secundario,profesional,2,0,0,48,1,13,5,0,0,0.38,7763,0,0,999,0,0,1,0,15982,1666670,15982,1,auto
29,femenino,La Pampa,primario,autonomo,0,1,0,74,3,14,3,0,0,0.21,37966,0,0,999,0,1,1,0,7713,3531830,7713,1,auto
31,femenino,San Luis,primario,autonomo,3,0,0,115,3,15,0,0,0,0.0,28618,0,0,999,0,0,1,0,0,1581458,5957,1,hogar
45,masculino,Buenos Aires,universitario,empleado,0,1,0,61,1,8,3,0,0,0.38,11085,0,0,999,0,1,1,0,20592,4709689,20592,1,auto
18,masculino,Buenos Aires,secundario,profesional,1,0,0,106,1,20,2,0,0,0.1,36423,0,0,999,0,0,0,1,5720,4912176,5720,1,vida
62,masculino,Jujuy,secundario,profesional,3,0,0,13,3,15,0,0,0,0.0,8407,0,0,999,0,0,1,1,22998,4550807,22998,1,hogar
62,masculino,Santiago del Estero,primario,desocupado,0,0,1,27,3,10,8,0,0,0.8,42630,0,0,999,0,0,0,0,3203,3276245,3203,0,ninguno
62,femenino,Neuquén,secundario,empleado,1,1,0,17,0,19,16,0,0,0.84,37924,0,0,999,0,1,1,0,15046,4109134,15046,1,salud
34,masculino,Santiago del Estero,terciario,profesional,3,0,0,43,1,9,0,0,0,0.0,15310,0,0,999,0,0,1,0,6552,4528604,6552,1,auto
45,masculino,Tucumán,primario,profesional,0,0,1,75,2,13,4,0,0,0.31,28508,0,0,999,1,0,0,1,15708,3137051,15708,1,vida
30,masculino,Jujuy,secundario,empleado,3,1,0,66,2,20,18,0,0,0.9,16692,1,167765,527,0,1,0,0,8122,2746485,8122,1,vida
34,masculino,Río Negro,terciario,empleado,0,0,1,75,2,11,6,0,0,0.55,41258,0,0,999,1,0,1,1,10812,2824797,10812,1,hogar
55,femenino,Neuquén,primario,profesional,1,1,1,77,2,22,12,0,0,0.55,16340,0,0,999,1,0,0,0,4488,4627436,4488,1,vida
25,femenino,San Luis,primario,autonomo,3,1,1,72,2,7,2,0,0,0.29,15750,0,0,999,1,0,1,0,10866,2042549,10866,1,salud
43,masculino,Corrientes,secundario,autonomo,2,1,0,26,0,8,6,2,0,0.75,23296,0,0,999,0,0,1,0,4592,4754284,4592,0,ninguno
62,femenino,Santa Cruz,universitario,profesional,2,0,1,78,2,14,10,0,0,0.71,18947,1,136219,796,1,0,1,1,14970,3177747,14970,1,hogar
44,masculino,Santiago del Estero,universitario,desocupado,0,0,0,54,1,22,15,0,0,0.68,19209,0,0,999,0,0,1,1,8154,2785221,8154,0,ninguno
23,masculino,Buenos Aires,universitario,profesional,1,1,1,32,3,12,4,0,0,0.33,46908,0,0,999,0,1,0,1,7532,2474299,7532,1,vida
59,femenino,Neuquén,terciario,desocupado,2,1,1,44,0,13,10,0,0,0.77,43850,1,137832,368,0,0,1,0,8540,1705663,8540,0,ninguno
41,masculino,Corrientes,secundario,profesional,1,0,1,89,3,18,8,0,0,0.44,43044,1,134752,866,0,0,0,1,4568,3765879,4568,1,vida
38,masculino,Misiones,primario,desocupado,0,1,1,37,2,13,6,7,1,0.46,35694,1,83545,551,1,1,0,0,21351,1289097,21351,0,ninguno
49,femenino,Formosa,terciario,empleado,2,1,0,27,0,23,18,5,0,0.78,26508,0,0,999,0,0,1,1,13554,2882357,13554,0,ninguno
21,femenino,Santiago del Estero,secundario,desocupado,0,0,1,30,3,8,3,0,0,0.38,10534,0,0,999,0,0,1,0,9804,4923475,9804,0,ninguno
41,masculino,Corrientes,secundario,profesional,1,0,1,89,3,18,8,0,0,0.44,43044,1,134752,866,0,0,0,1,4568,3765879,4568,1,vida
66,masculino,Córdoba,universitario,autonomo,1,1,0,30,3,12,9,0,0,0.75,45228,0,0,999,0,0,0,1,4686,1223879,4686,1,vida
27,femenino,San Juan,secundario,autonomo,3,1,0,2,0,13,1,0,0,0.08,39387,0,0,999,0,1,1,0,23196,3754600,23196,0,ninguno
47,femenino,Tucumán,terciario,autonomo,2,0,1,31,1,9,1,8,1,0.11,31588,0,0,999,1,0,1,0,7970,988972,7970,0,ninguno
32,femenino,Formosa,secundario,profesional,3,1,1,70,3,21,4,0,0,0.19,7966,0,0,999,1,0,1,0,17184,4302035,17184,1,hogar
18,femenino,La Rioja,secundario,autonomo,0,1,0,96,0,18,10,0,0,0.56,31972,0,0,999,0,1,1,0,10512,3496038,10512,1,salud
62,masculino,Chaco,primario,empleado,2,0,1,90,0,22,22,0,0,1.0,43392,0,0,999,1,0,0,1,12972,1697162,12972,1,vida
27,masculino,Neuquén,secundario,empleado,2,1,0,38,0,20,17,0,0,0.85,7093,0,0,999,0,1,1,0,6075,3596750,6075,1,salud
33,femenino,Santa Fe,primario,empleado,1,0,1,54,2,20,5,0,0,0.25,11506,0,0,999,1,0,0,1,9222,3733095,9222,1,vida
62,masculino,Santiago del Estero,terciario,empleado,1,0,1,51,1,10,8,0,0,0.8,35346,0,0,999,0,0,1,0,6145,2608086,6145,1,hogar
49,masculino,Santa Cruz,primario,desocupado,0,0,1,78,0,17,0,0,0,0.0,34023,0,0,999,0,0,1,0,15038,1678825,15038,0,ninguno
31,masculino,Neuquén,terciario,desocupado,0,0,1,110,3,19,19,0,0,1.0,16138,2,43429,34,1,0,1,0,23316,1990036,23316,0,ninguno
42,femenino,Tierra del Fuego,secundario,autonomo,1,0,0,75,2,17,9,0,0,0.53,34734,0,0,999,0,0,1,1,11308,2030814,11308,1,hogar
65,femenino,Mendoza,terciario,autonomo,2,1,1,39,0,11,7,0,0,0.64,32751,0,0,999,0,1,1,0,13131,3417199,13131,1,salud
51,femenino,Chaco,primario,profesional,3,0,1,66,1,18,18,0,0,1.0,28827,1,66666,583,1,0,0,0,9050,3633105,9050,1,vida
36,femenino,Buenos Aires,secundario,empleado,2,1,0,38,1,20,14,0,0,0.7,25396,0,0,999,0,0,1,0,5690,1112404,5690,1,salud
38,masculino,Río Negro,secundario,desocupado,0,0,0,102,0,6,6,0,0,1.0,47712,0,0,999,0,0,0,0,3104,4029921,3104,0,ninguno
53,femenino,La Pampa,terciario,profesional,2,1,0,17,2,23,7,16,1,0.3,49695,0,0,999,0,0,1,1,18780,2000134,18780,0,ninguno
46,femenino,La Pampa,secundario,profesional,0,0,1,12,2,19,1,0,0,0.05,36996,0,0,999,0,0,1,1,12246,3148790,12246,0,ninguno
39,femenino,Mendoza,primario,profesional,0,0,1,20,2,21,19,0,0,0.9,28104,0,0,999,1,0,1,1,20169,3986444,20169,1,hogar
40,femenino,Santa Fe,secundario,empleado,0,0,0,15,2,8,7,0,0,0.88,30551,0,0,999,0,0,1,1,5444,1177551,5444,1,hogar
38,femenino,Misiones,primario,empleado,1,0,0,74,2,8,3,0,0,0.38,6384,0,0,999,0,0,1,0,0,4789991,5947,1,hogar
44,femenino,Misiones,secundario,desocupado,3,1,0,73,3,20,1,0,0,0.05,10166,0,0,999,0,0,1,1,14978,2056610,14978,0,ninguno
41,masculino,Santa Cruz,universitario,desocupado,3,1,0,11,3,18,16,0,0,0.89,41935,0,0,999,0,0,0,1,8026,4854385,8026,0,ninguno
18,femenino,Santiago del Estero,universitario,autonomo,3,1,1,12,3,15,6,9,0,0.4,37828,0,0,999,1,0,1,1,23708,1489336,23708,0,ninguno
33,masculino,Santa Fe,terciario,autonomo,1,0,0,30,3,18,14,0,0,0.78,19327,2,34693,627,0,0,1,0,5012,3193695,5012,0,ninguno
64,femenino,Tierra del Fuego,universitario,autonomo,0,0,0,15,0,9,2,0,0,0.22,49814,0,0,999,0,0,0,1,2140,758517,2140,1,vida
50,femenino,Chubut,primario,empleado,2,0,1,7,0,16,4,0,0,0.25,43493,0,0,999,0,0,1,1,11918,1333721,11918,0,ninguno
68,masculino,Tierra del Fuego,primario,desocupado,1,0,0,81,3,13,6,0,0,0.46,45883,0,0,999,0,0,1,0,2875,769594,2875,0,ninguno
55,femenino,Neuquén,primario,profesional,1,1,1,77,2,22,12,0,0,0.55,16340,0,0,999,1,0,0,0,4488,4627436,4488,1,vida
27,femenino,Misiones,primario,autonomo,2,1,1,84,3,23,12,0,0,0.52,24563,0,0,999,1,1,0,1,23604,2386522,23604,1,vida
36,femenino,San Luis,universitario,autonomo,0,1,0,64,2,9,0,9,0,0.0,21999,0,0,999,0,0,1,1,7498,749265,7498,0,ninguno
18,femenino,La Rioja,secundario,autonomo,0,1,0,96,0,18,10,0,0,0.56,31972,0,0,999,0,1,1,0,10512,3496038,10512,1,salud
34,femenino,Jujuy,primario,autonomo,1,0,0,14,2,20,13,0,0,0.65,28991,0,0,999,0,0,1,0,3910,3932338,3910,1,auto
66,femenino,Chubut,primario,empleado,1,0,1,102,2,7,6,0,0,0.86,15954,0,0,999,1,0,1,1,30216,3471820,30216,1,hogar
28,masculino,Misiones,primario,autonomo,1,0,1,48,0,8,5,0,0,0.62,37933,0,0,999,1,0,0,0,2919,3490193,2919,1,vida
22,femenino,Santa Cruz,secundario,desocupado,2,0,0,15,3,8,4,0,0,0.5,5534,0,0,999,0,0,1,0,6064,2895406,6064,0,ninguno
21,masculino,Formosa,terciario,profesional,1,1,1,95,1,16,2,14,1,0.12,29322,0,0,999,0,0,1,0,6044,2314188,6044,0,ninguno
55,femenino,La Pampa,universitario,empleado,2,0,1,51,2,18,12,0,0,0.67,29944,0,0,999,1,0,1,0,7044,3781401,7044,1,salud
54,masculino,Santa Fe,universitario,autonomo,0,1,1,82,3,7,4,0,0,0.57,25025,0,0,999,0,0,0,1,7307,4300315,7307,1,auto
34,masculino,Río Negro,secundario,empleado,3,0,0,83,3,20,8,0,0,0.4,36923,0,0,999,0,0,1,0,13320,2126528,13320,1,auto
23,femenino,Salta,universitario,autonomo,1,1,0,87,3,12,1,0,0,0.08,30381,0,0,999,0,1,1,1,23955,4693319,23955,1,auto
30,masculino,Jujuy,secundario,empleado,3,1,0,66,2,20,18,0,0,0.9,16692,1,167765,527,0,1,0,0,8122,2746485,8122,1,vida
51,masculino,Buenos Aires,primario,desocupado,3,0,1,5,1,10,8,0,0,0.8,48241,0,0,999,1,0,0,0,13348,2843453,13348,0,ninguno
65,masculino,Corrientes,secundario,autonomo,2,0,0,28,3,14,2,12,0,0.14,6519,0,0,999,0,0,1,1,6678,3388939,6678,0,ninguno
60,masculino,Córdoba,secundario,desocupado,1,1,1,117,1,14,0,14,1,0.0,28225,0,0,999,1,0,0,1,10826,4341313,10826,0,ninguno
60,masculino,Catamarca,secundario,empleado,0,1,1,115,2,20,6,0,0,0.3,46381,0,0,999,1,0,1,0,12314,2426252,12314,1,salud
37,masculino,Formosa,terciario,profesional,0,1,1,92,3,18,13,0,0,0.72,10713,0,0,999,1,1,0,0,20412,1075278,20412,1,salud
59,femenino,Mendoza,universitario,autonomo,1,1,0,115,2,12,10,2,0,0.83,27800,0,0,999,0,0,1,0,9106,4900852,9106,0,ninguno
59,masculino,Santa Fe,universitario,autonomo,0,0,0,54,0,8,7,0,0,0.88,30271,0,0,999,0,0,0,0,6013,532799,6013,1,vida
19,femenino,Santa Fe,secundario,autonomo,3,1,1,22,2,10,7,0,0,0.7,48526,0,0,999,1,1,0,1,7122,3932207,7122,1,vida
18,masculino,Jujuy,terciario,empleado,0,1,1,93,0,22,2,0,0,0.09,35119,0,0,999,1,0,1,0,6910,4896720,6910,1,hogar
66,femenino,La Rioja,primario,autonomo,3,1,1,100,3,20,10,0,0,0.5,28993,0,0,999,0,0,1,0,7327,3732452,7327,1,salud
69,masculino,Río Negro,universitario,autonomo,0,1,0,54,2,6,3,3,0,0.5,18409,0,0,999,0,0,1,1,11742,3876910,11742,0,ninguno
39,femenino,Corrientes,universitario,empleado,3,1,1,7,2,19,9,0,0,0.47,37591,0,0,999,0,1,1,0,8028,2738057,8028,0,ninguno
34,masculino,Catamarca,primario,empleado,2,0,1,90,3,18,11,0,0,0.61,31880,1,132148,61,0,0,1,1,6722,3392970,6722,1,hogar
19,masculino,San Luis,universitario,profesional,3,0,0,75,0,11,10,0,0,0.91,32923,1,184796,808,0,0,1,0,6228,604927,6228,1,auto
56,femenino,Tucumán,terciario,desocupado,1,1,0,15,2,20,2,18,0,0.1,40163,0,0,999,0,1,0,1,6102,2084645,6102,0,ninguno
31,femenino,Buenos Aires,primario,desocupado,3,1,1,77,2,8,7,1,1,0.88,31472,0,0,999,1,1,0,0,8830,3599586,8830,0,ninguno
55,masculino,Entre Ríos,secundario,desocupado,1,0,1,80,2,16,14,0,0,0.88,5567,0,0,999,0,0,0,1,8516,2561369,8516,0,ninguno
45,masculino,Catamarca,primario,empleado,0,0,0,43,2,15,10,0,0,0.67,36629,0,0,999,0,0,0,1,5933,3399359,5933,1,hogar
24,masculino,Salta,secundario,autonomo,0,0,0,36,0,15,8,7,0,0.53,35990,1,158706,244,0,0,1,0,4724,3416585,4724,0,ninguno
58,masculino,Tucumán,secundario,autonomo,1,0,0,57,0,21,7,0,0,0.33,5432,1,91947,78,0,0,1,1,7502,2782373,7502,1,auto
50,femenino,Entre Ríos,universitario,autonomo,2,1,1,75,0,19,8,11,0,0.42,19639,0,0,999,1,1,0,0,9561,1558271,9561,0,ninguno
59,femenino,Jujuy,secundario,autonomo,0,0,1,87,2,17,2,0,0,0.12,21473,0,0,999,1,0,0,0,0,1394030,6703,1,salud
32,masculino,Chaco,primario,autonomo,1,1,0,111,1,18,3,0,0,0.17,10033,0,0,999,0,1,1,0,15780,980350,15780,1,salud
20,femenino,Mendoza,terciario,desocupado,3,0,1,53,3,10,7,0,0,0.7,49135,0,0,999,1,0,0,0,8526,674001,8526,0,ninguno
57,masculino,Tucumán,secundario,empleado,1,1,1,113,1,10,8,0,0,0.8,45545,0,0,999,0,1,1,0,8850,2633520,8850,1,salud
38,femenino,San Luis,universitario,profesional,3,1,0,76,1,14,7,0,0,0.5,20906,0,0,999,0,0,1,1,12304,2326525,12304,1,hogar
29,masculino,Formosa,terciario,profesional,3,1,1,15,2,13,8,5,0,0.62,42828,0,0,999,1,1,1,1,14408,1344004,14408,0,ninguno
33,masculino,Tierra del Fuego,secundario,empleado,0,1,1,62,0,21,11,10,0,0.52,5778,2,115998,670,0,0,0,1,3348,2020943,3348,0,ninguno
23,masculino,Buenos Aires,universitario,profesional,1,1,1,32,3,12,4,0,0,0.33,46908,0,0,999,0,1,0,1,7532,2474299,7532,1,vida
69,femenino,Tierra del Fuego,secundario,autonomo,1,1,0,75,1,6,2,0,0,0.33,14047,0,0,999,0,0,1,1,20775,3906820,20775,1,hogar
27,femenino,Jujuy,primario,empleado,1,1,1,104,0,20,12,0,0,0.6,23055,0,0,999,1,1,1,1,14585,4553344,14585,0,ninguno
36,femenino,San Luis,universitario,autonomo,1,0,1,107,0,16,6,0,0,0.38,41545,0,0,999,1,0,1,0,11163,1699728,11163,1,salud
58,masculino,Misiones,terciario,profesional,2,0,1,7,2,10,4,0,0,0.4,36824,0,0,999,1,0,0,0,10666,856440,10666,0,ninguno
44,femenino,Misiones,terciario,autonomo,0,1,1,66,1,20,8,0,0,0.4,14554,0,0,999,1,0,1,1,28108,2234921,28108,1,hogar
38,masculino,San Luis,terciario,empleado,2,0,0,35,3,17,4,0,0,0.24,44142,0,0,999,0,0,0,0,7521,2393959,7521,1,vida
54,masculino,Neuquén,terciario,profesional,1,0,1,60,3,14,6,0,0,0.43,12121,2,60768,255,1,0,0,0,13086,2433630,13086,0,ninguno
