edad,genero,hijos,vivienda_propia,posee_auto,antiguedad_cliente,cantidad_polizas,cuotas_impagas,costo_mensual_total_seguro,suma_asegurada_total,prima_promedio,tiene_auto,tiene_hogar,tiene_vida,tiene_salud,cantidad_siniestros,monto_promedio_siniestros,dias_desde_ultimo_siniestro,ocupacion,estado_civil,adquirio,producto_objetivo,provincia
24,masculino,0,1,0,48,2.0,0,548538.0,70713288.0,274269.0,0,1,1,0,0,0,999,estudiante,soltero,1,salud,Buenos Aires
44,femenino,0,1,0,27,2.0,0,484119.0,49775161.0,242059.5,1,0,0,1,0,0,999,empleado,soltero,1,hogar,Santa Fe
28,femenino,1,1,1,4,2.0,1,243572.0,19565098.0,121786.0,1,0,0,1,0,0,999,empleado,divorciado,0,ninguno,Buenos Aires
28,femenino,1,1,1,4,2.0,1,243572.0,19565098.0,121786.0,1,0,0,1,0,0,999,empleado,divorciado,0,ninguno,Buenos Aires
32,femenino,2,0,0,1,2.0,1,349343.0,33800074.0,174671.5,0,0,1,1,0,0,999,autónomo,casado,0,ninguno,Mendoza
66,femenino,3,1,1,111,1.0,0,126093.0,15887718.0,126093.0,0,0,1,0,1,0,186,empresario,casado,1,salud,Buenos Aires
33,masculino,2,0,1,4,3.0,1,378101.0,38609767.0,126033.66666666669,1,0,1,1,0,0,999,desempleado,casado,0,ninguno,Córdoba
33,masculino,2,0,1,4,3.0,1,378101.0,38609767.0,126033.66666666669,1,0,1,1,0,0,999,desempleado,casado,0,ninguno,Córdoba
36,masculino,2,1,0,89,1.0,0,237225.0,18029100.0,237225.0,0,1,0,0,0,0,999,empleado,soltero,1,salud,Resto
33,masculino,1,0,1,4,3.0,1,769822.0,109955742.0,256607.3333333333,1,0,1,1,0,0,999,empleado,casado,0,ninguno,Resto
25,masculino,1,1,1,60,1.0,0,251246.0,32661980.0,251246.0,0,0,0,1,0,0,999,empleado,casado,1,hogar,Córdoba
19,masculino,0,0,0,12,2.0,0,445075.0,41732166.0,222537.5,0,1,0,1,0,0,999,estudiante,soltero,1,vida,Santa Fe
26,femenino,2,0,1,5,1.0,1,134083.0,13408300.0,134083.0,1,0,0,0,1,0,580,empleado,casado,0,ninguno,Córdoba
64,femenino,0,1,0,9,1.0,3,163758.0,19323444.0,163758.0,1,0,0,0,0,0,999,desempleado,soltero,0,ninguno,Resto
32,femenino,2,0,0,1,2.0,1,349343.0,33800074.0,174671.5,0,0,1,1,0,0,999,autónomo,casado,0,ninguno,Mendoza
32,femenino,2,0,0,1,2.0,1,349343.0,33800074.0,174671.5,0,0,1,1,0,0,999,autónomo,casado,0,ninguno,Mendoza
38,masculino,1,0,0,45,1.0,0,193739.0,11624340.0,193739.0,0,0,0,1,0,0,999,empleado,soltero,1,vida,Resto
32,femenino,2,0,0,1,2.0,1,349343.0,33800074.0,174671.5,0,0,1,1,0,0,999,autónomo,casado,0,ninguno,Mendoza
47,masculino,0,1,0,53,1.0,0,144013.0,10224923.0,144013.0,0,0,0,1,0,0,999,empleado,casado,1,hogar,Buenos Aires
20,femenino,0,0,0,0,1.0,0,214789.0,21049322.0,214789.0,0,0,0,1,0,0,999,empleado,divorciado,1,vida,Mendoza
64,femenino,0,1,0,9,1.0,3,163758.0,19323444.0,163758.0,1,0,0,0,0,0,999,desempleado,soltero,0,ninguno,Resto
40,femenino,2,0,0,115,2.0,0,557341.0,43344920.0,278670.5,0,0,1,1,0,0,999,autónomo,casado,1,vida,Resto
39,masculino,2,1,0,79,1.0,0,120410.0,16616580.0,120410.0,1,0,0,0,0,0,999,empleado,soltero,1,hogar,Neuquén
20,femenino,0,0,0,0,1.0,0,244283.0,32733922.0,244283.0,1,0,0,0,0,0,999,estudiante,casado,1,salud,Resto
36,masculino,0,1,1,83,3.0,0,887499.0,76393683.0,295833.0,0,1,1,1,1,866180,267,empresario,casado,1,auto,Córdoba
26,masculino,2,1,0,62,3.0,0,688747.0,75727668.0,229582.3333333333,0,1,1,1,1,0,338,empleado,casado,1,vida,Resto
29,femenino,1,0,1,5,2.0,1,322613.0,27689504.0,161306.5,1,1,0,0,1,0,314,empleado,divorciado,0,ninguno,Buenos Aires
28,femenino,2,1,1,1,1.0,1,222290.0,11559080.0,222290.0,0,0,1,0,0,0,999,autónomo,soltero,0,ninguno,Buenos Aires
58,femenino,1,1,1,81,1.0,0,281240.0,22499200.0,281240.0,0,1,0,0,0,0,999,empresario,casado,1,auto,Santa Fe
54,femenino,3,1,0,98,1.0,0,158729.0,10158656.0,158729.0,0,0,0,1,0,0,999,empleado,soltero,1,hogar,Buenos Aires
35,masculino,1,0,1,93,1.0,0,198497.0,25804610.0,198497.0,0,0,0,1,0,0,999,desempleado,soltero,1,vida,Córdoba
46,masculino,3,1,1,3,2.0,1,400596.0,28495308.0,200298.0,0,1,1,0,0,0,999,empleado,soltero,0,ninguno,Buenos Aires
32,femenino,2,0,0,1,2.0,0,349343.0,33800074.0,174671.5,0,0,1,1,0,0,999,desempleado,casado,1,vida,Resto
36,femenino,1,1,0,2,2.0,1,192310.0,19174616.0,96155.0,1,0,0,1,0,0,999,empleado,casado,0,ninguno,Buenos Aires
32,femenino,2,0,0,1,2.0,1,350541.0,42938129.0,175270.5,0,0,1,1,0,0,999,autónomo,casado,0,ninguno,Buenos Aires
28,femenino,0,1,1,1,1.0,1,222290.0,11559080.0,222290.0,0,0,1,0,0,0,999,empleado,soltero,0,ninguno,Resto
33,masculino,2,0,1,4,3.0,1,378101.0,38609767.0,126033.66666666669,1,0,1,1,0,0,999,empleado,casado,0,ninguno,Resto
31,femenino,2,0,1,114,1.0,0,196739.0,28133677.0,196739.0,0,1,0,0,0,0,999,empleado,soltero,1,salud,Buenos Aires
28,femenino,1,1,1,4,2.0,1,243572.0,19565098.0,121786.0,1,0,0,1,0,0,999,empleado,divorciado,0,ninguno,Buenos Aires
46,masculino,0,1,0,77,1.0,0,164259.0,16590159.0,164259.0,0,0,0,1,0,0,999,empleado,soltero,1,hogar,Resto
59,femenino,2,1,0,57,3.0,0,664473.0,78270160.0,221491.0,1,0,1,1,0,0,999,empleado,soltero,1,hogar,Buenos Aires
54,femenino,1,1,1,1,1.0,1,218120.0,24865680.0,218120.0,0,0,0,1,1,0,710,empleado,casado,0,ninguno,Resto
28,femenino,0,1,1,1,1.0,1,222290.0,11559080.0,222290.0,0,0,1,0,0,0,999,empleado,soltero,0,ninguno,Resto
24,femenino,0,0,1,48,1.0,0,256520.0,24112880.0,256520.0,0,0,0,1,0,0,999,estudiante,casado,1,auto,Córdoba
65,femenino,1,1,0,2,2.0,1,357854.0,38992329.0,178927.0,0,1,0,1,0,0,999,jubilado,soltero,0,ninguno,Resto
28,femenino,0,1,1,1,1.0,1,222290.0,11559080.0,222290.0,0,0,1,0,0,0,999,empleado,soltero,0,ninguno,Resto
18,femenino,0,0,0,1,3.0,1,584909.0,48084153.0,194969.66666666663,1,0,1,1,0,0,999,estudiante,soltero,0,ninguno,Santa Fe
66,masculino,0,1,1,28,2.0,1,443901.0,56003358.0,221950.5,0,0,1,1,0,0,999,jubilado,viudo,1,hogar,Córdoba
64,femenino,0,1,0,9,1.0,3,163758.0,19323444.0,163758.0,1,0,0,0,0,0,999,desempleado,soltero,0,ninguno,Resto
46,masculino,2,1,1,3,2.0,1,433248.0,49175881.0,216624.0,0,1,1,0,1,0,368,empresario,soltero,0,ninguno,Resto
34,femenino,2,1,0,59,1.0,0,240604.0,23819796.0,240604.0,0,0,1,0,0,0,999,autónomo,divorciado,1,salud,Buenos Aires
28,femenino,3,1,1,1,1.0,1,222290.0,11559080.0,222290.0,0,0,1,0,0,0,999,desempleado,soltero,0,ninguno,Resto
28,femenino,1,1,1,4,2.0,1,310607.0,33287610.0,155303.5,1,0,0,1,0,0,999,empleado,divorciado,0,ninguno,Tucumán
18,masculino,0,1,0,12,1.0,0,80731.0,8718948.0,80731.0,1,0,0,0,1,0,212,estudiante,casado,1,salud,Resto
28,femenino,2,1,1,1,1.0,1,222290.0,11559080.0,222290.0,0,0,1,0,0,0,999,autónomo,soltero,0,ninguno,Buenos Aires
33,masculino,0,0,1,4,3.0,1,378101.0,38609767.0,126033.66666666669,1,0,1,1,0,0,999,autónomo,casado,0,ninguno,Entre Ríos
46,masculino,2,1,1,3,2.0,1,400596.0,28495308.0,200298.0,0,1,1,0,0,0,999,empresario,soltero,0,ninguno,Mendoza
19,femenino,0,1,1,12,2.0,0,550605.0,37624770.0,275302.5,1,0,1,0,0,0,999,estudiante,soltero,1,hogar,Resto
25,masculino,0,0,1,60,1.0,0,266381.0,23707909.0,266381.0,0,0,0,1,0,0,999,estudiante,divorciado,1,auto,Buenos Aires
60,femenino,2,1,1,41,1.0,0,374720.0,22108480.0,374720.0,0,0,1,0,0,0,999,empresario,soltero,1,salud,Santa Fe
26,femenino,2,0,1,5,1.0,1,268151.0,14748305.0,268151.0,1,0,0,0,1,0,359,empleado,casado,0,ninguno,Mendoza
32,femenino,2,0,0,1,2.0,1,349343.0,33800074.0,174671.5,0,0,1,1,0,0,999,autónomo,casado,0,ninguno,Mendoza
54,femenino,3,1,1,60,1.0,0,235935.0,33502770.0,235935.0,1,0,0,0,0,0,999,empleado,divorciado,1,hogar,Resto
40,masculino,0,1,1,73,1.0,0,145217.0,10310407.0,145217.0,0,0,0,1,0,0,999,empleado,soltero,1,auto,Resto
51,femenino,0,1,0,8,1.0,3,221969.0,20865086.0,221969.0,1,0,0,0,0,0,999,empleado,soltero,0,ninguno,Resto
54,femenino,0,1,1,116,1.0,0,214578.0,10943478.0,214578.0,0,0,0,1,0,0,999,empleado,viudo,1,auto,Buenos Aires
33,masculino,1,0,1,4,3.0,1,769822.0,109955742.0,256607.3333333333,1,0,1,1,0,0,999,empleado,casado,0,ninguno,Resto
46,femenino,0,0,1,11,2.0,1,305505.0,23125519.0,152752.5,1,0,0,1,0,0,999,desempleado,soltero,1,vida,Resto
18,femenino,0,0,0,1,3.0,1,584909.0,48084153.0,194969.66666666663,1,0,1,1,0,0,999,desempleado,soltero,0,ninguno,Resto
48,masculino,0,0,1,95,2.0,0,258736.0,24893266.0,129368.0,1,0,1,0,1,0,97,autónomo,casado,1,salud,Buenos Aires
25,masculino,1,1,0,60,2.0,0,350753.0,44827841.0,175376.5,1,0,0,1,0,0,999,estudiante,soltero,1,hogar,Buenos Aires
52,femenino,0,1,0,73,3.0,0,636930.0,73749702.0,212310.0,1,1,0,1,0,0,999,empleado,soltero,1,vida,Resto
65,femenino,1,1,0,2,2.0,1,357854.0,38992329.0,178927.0,0,1,0,1,0,0,999,jubilado,soltero,0,ninguno,Resto
34,masculino,0,1,1,53,1.0,3,164469.0,15460086.0,164469.0,0,0,0,1,0,0,999,autónomo,divorciado,1,hogar,Buenos Aires
58,masculino,3,0,1,110,1.0,0,310157.0,26363345.0,310157.0,0,1,0,0,0,0,999,empleado,viudo,1,auto,Buenos Aires
33,femenino,2,1,1,49,2.0,0,630096.0,66390760.0,315048.0,1,1,0,0,2,0,493,autónomo,casado,1,salud,Resto
28,femenino,1,1,1,4,2.0,1,243572.0,19565098.0,121786.0,1,0,0,1,0,0,999,empleado,divorciado,0,ninguno,Buenos Aires
29,femenino,2,0,1,5,2.0,0,322613.0,27689504.0,161306.5,1,1,0,0,1,0,314,empresario,divorciado,1,vida,Buenos Aires
42,masculino,3,1,1,4,1.0,1,173097.0,17309700.0,173097.0,0,1,0,0,0,0,999,desempleado,casado,0,ninguno,Resto
48,masculino,2,1,1,113,1.0,0,383855.0,40688630.0,383855.0,0,1,0,0,0,0,999,desempleado,casado,1,auto,Buenos Aires
62,masculino,3,0,1,106,1.0,0,250920.0,13298760.0,250920.0,0,0,0,1,0,0,999,autónomo,divorciado,1,auto,Buenos Aires
29,femenino,1,1,0,4,2.0,1,491124.0,41245452.0,245562.0,0,0,1,1,0,0,999,empleado,casado,0,ninguno,Santa Fe
42,masculino,3,1,1,4,1.0,1,173097.0,17309700.0,173097.0,0,1,0,0,0,0,999,desempleado,casado,0,ninguno,Resto
32,femenino,2,0,0,1,2.0,1,349343.0,33800074.0,174671.5,0,0,1,1,0,0,999,autónomo,casado,0,ninguno,Mendoza
30,femenino,2,1,0,88,3.0,2,621648.0,69252357.0,207216.0,0,1,1,1,0,0,999,empleado,casado,1,vida,Buenos Aires
33,masculino,0,0,0,48,2.0,0,400032.0,36197749.0,200016.0,0,1,0,1,0,0,999,empleado,soltero,1,vida,Mendoza
28,femenino,2,1,1,1,1.0,1,222290.0,11559080.0,222290.0,0,0,1,0,0,0,999,autónomo,soltero,0,ninguno,Buenos Aires
51,femenino,0,1,0,8,1.0,3,221969.0,20865086.0,221969.0,1,0,0,0,0,0,999,empleado,soltero,0,ninguno,Resto
34,masculino,1,0,1,2,2.0,1,504150.0,74489120.0,252075.0,0,1,0,1,2,0,366,empleado,divorciado,0,ninguno,Resto
34,masculino,1,0,1,2,2.0,1,504150.0,74489120.0,252075.0,0,1,0,1,2,0,366,empleado,divorciado,0,ninguno,Resto
58,masculino,0,0,0,62,1.0,0,255896.0,34545960.0,255896.0,0,0,0,1,0,0,999,empleado,soltero,1,vida,Buenos Aires
25,masculino,0,1,1,59,1.0,0,160357.0,15714986.0,160357.0,1,0,0,0,0,0,999,empleado,casado,1,salud,Santa Fe
54,femenino,1,1,1,2,1.0,1,163192.0,23336456.0,163192.0,0,1,0,0,0,0,999,empleado,soltero,0,ninguno,Buenos Aires
37,masculino,3,1,1,83,2.0,0,435664.0,48980761.0,217832.0,0,0,1,1,0,0,999,autónomo,casado,1,auto,Córdoba
19,masculino,0,1,1,2,1.0,1,374029.0,39647074.0,374029.0,0,1,0,0,1,0,730,estudiante,soltero,0,ninguno,Resto
25,femenino,0,0,0,60,1.0,0,129192.0,15115464.0,129192.0,0,0,0,1,0,0,999,estudiante,casado,1,vida,Resto
32,femenino,2,0,0,1,2.0,1,349343.0,33800074.0,174671.5,0,0,1,1,0,0,999,autónomo,casado,0,ninguno,Mendoza
29,masculino,2,1,0,57,2.0,2,447389.0,56838474.0,223694.5,0,0,1,1,0,0,999,autónomo,viudo,1,hogar,Santa Fe
28,femenino,1,1,1,4,2.0,1,310607.0,33287610.0,155303.5,1,0,0,1,0,0,999,empleado,divorciado,0,ninguno,Tucumán
18,femenino,0,0,0,1,3.0,1,584909.0,48084153.0,194969.66666666663,1,0,1,1,0,0,999,desempleado,soltero,0,ninguno,Resto
28,femenino,2,1,1,1,1.0,1,222290.0,11559080.0,222290.0,0,0,1,0,0,0,999,autónomo,soltero,0,ninguno,Buenos Aires
46,masculino,2,1,1,3,2.0,1,400596.0,28495308.0,200298.0,0,1,1,0,0,0,999,empresario,soltero,0,ninguno,Mendoza
69,femenino,3,1,0,89,1.0,1,179438.0,15611106.0,179438.0,0,1,0,0,0,0,999,empleado,casado,1,salud,Mendoza
55,femenino,0,1,1,100,1.0,0,83751.0,9380112.0,83751.0,1,0,0,0,0,0,999,empleado,casado,1,salud,Buenos Aires
20,femenino,0,0,0,0,1.0,0,60778.0,4254460.0,60778.0,1,0,0,0,0,0,999,estudiante,casado,1,salud,Mendoza
57,masculino,0,0,1,46,3.0,2,569556.0,60931296.0,189852.0,1,1,0,1,0,0,999,desempleado,casado,1,vida,Resto
56,femenino,0,1,0,33,2.0,0,479696.0,47981742.0,239848.0,1,0,1,0,0,0,999,empleado,soltero,1,hogar,Resto
32,masculino,0,1,1,38,2.0,0,424177.0,28389183.0,212088.5,1,0,0,1,0,0,999,autónomo,soltero,1,hogar,Córdoba
33,masculino,1,0,1,4,3.0,0,769822.0,109955742.0,256607.3333333333,1,0,1,1,0,0,999,empleado,casado,1,vida,Resto
32,femenino,2,0,0,1,2.0,1,349343.0,33800074.0,174671.5,0,0,1,1,0,0,999,autónomo,casado,0,ninguno,Mendoza
55,femenino,3,0,1,7,2.0,0,423741.0,42685042.0,211870.5,0,1,1,0,0,0,999,desempleado,casado,1,auto,Entre Ríos
28,femenino,1,1,1,4,2.0,1,243572.0,19565098.0,121786.0,1,0,0,1,0,0,999,empleado,divorciado,0,ninguno,Buenos Aires
30,femenino,2,0,0,5,2.0,1,315063.0,32080194.0,157531.5,1,0,0,1,0,0,999,desempleado,casado,0,ninguno,Mendoza
25,femenino,0,1,1,60,1.0,0,222962.0,22073238.0,222962.0,0,0,0,1,0,0,999,empleado,soltero,1,hogar,Buenos Aires
25,femenino,1,0,0,60,2.0,0,547442.0,55409753.0,273721.0,0,0,1,1,0,0,999,estudiante,soltero,1,vida,Córdoba
28,femenino,1,1,1,4,2.0,1,243572.0,19565098.0,121786.0,1,0,0,1,0,0,999,empleado,divorciado,0,ninguno,Buenos Aires
30,femenino,3,0,0,5,2.0,1,315063.0,32080194.0,157531.5,1,0,0,1,0,0,999,empleado,casado,0,ninguno,Buenos Aires
26,femenino,2,0,1,5,1.0,1,134083.0,13408300.0,134083.0,1,0,0,0,1,0,580,empleado,casado,0,ninguno,Córdoba
54,femenino,1,1,1,1,1.0,1,218120.0,24865680.0,218120.0,0,0,0,1,1,0,710,empleado,casado,0,ninguno,Resto
37,masculino,2,0,1,49,2.0,0,338376.0,48143263.0,169188.0,1,0,1,0,1,0,512,autónomo,soltero,1,salud,Tucumán
69,femenino,3,0,1,79,1.0,0,182690.0,10961400.0,182690.0,0,0,1,0,2,550026,351,empresario,viudo,1,salud,Resto
50,femenino,2,0,0,114,3.0,0,567915.0,41389925.0,189305.0,1,0,1,1,0,0,999,empleado,casado,1,vida,Resto
62,masculino,3,1,0,53,2.0,0,245184.0,15289758.0,122592.0,0,1,0,1,1,0,646,desempleado,viudo,1,vida,Santa Fe
28,femenino,1,0,1,96,1.0,0,96874.0,14240478.0,96874.0,0,0,0,1,0,0,999,autónomo,viudo,1,auto,Buenos Aires
34,masculino,1,0,1,2,2.0,1,504150.0,74489120.0,252075.0,0,1,0,1,2,0,366,empleado,divorciado,0,ninguno,Resto
26,masculino,2,0,1,48,1.0,0,282304.0,14679808.0,282304.0,0,1,0,0,0,0,999,empleado,soltero,1,salud,Resto
28,femenino,3,1,1,1,1.0,1,222290.0,11559080.0,222290.0,0,0,1,0,0,0,999,desempleado,soltero,0,ninguno,Resto
30,masculino,1,1,0,37,2.0,0,438741.0,40049063.0,219370.5,0,1,0,1,0,0,999,empleado,casado,1,vida,Buenos Aires
26,femenino,2,0,1,5,1.0,1,134083.0,13408300.0,134083.0,1,0,0,0,1,0,580,empleado,casado,0,ninguno,Córdoba
48,femenino,2,1,1,108,2.0,0,290929.0,28832008.0,145464.5,0,0,1,1,0,0,999,empresario,soltero,1,hogar,Resto
45,femenino,0,1,1,103,1.0,0,129382.0,10350560.0,129382.0,0,0,0,1,0,0,999,autónomo,divorciado,1,hogar,Mendoza
25,masculino,1,1,1,60,1.0,0,251246.0,32661980.0,251246.0,0,0,0,1,0,0,999,empleado,casado,1,hogar,Córdoba
18,masculino,0,1,1,12,1.0,0,95945.0,6908040.0,95945.0,0,0,0,1,0,0,999,empleado,soltero,1,hogar,Resto
33,masculino,1,0,1,4,3.0,1,769822.0,109955742.0,256607.3333333333,1,0,1,1,0,0,999,empleado,casado,0,ninguno,Resto
41,femenino,0,1,0,1,1.0,0,209331.0,11094543.0,209331.0,0,0,1,0,0,0,999,empleado,casado,1,salud,Buenos Aires
30,femenino,3,0,0,5,2.0,1,315063.0,32080194.0,157531.5,1,0,0,1,0,0,999,empleado,casado,0,ninguno,Buenos Aires
38,femenino,2,0,0,35,2.0,2,528688.0,65586108.0,264344.0,0,0,1,1,2,0,127,desempleado,divorciado,1,vida,Córdoba
25,femenino,1,1,1,60,1.0,0,95229.0,13522518.0,95229.0,0,0,0,1,0,0,999,empleado,soltero,1,auto,Mendoza
54,femenino,1,1,1,2,1.0,1,163192.0,23336456.0,163192.0,0,1,0,0,0,0,999,empleado,soltero,0,ninguno,Buenos Aires
54,femenino,1,1,1,2,1.0,1,163192.0,23336456.0,163192.0,0,1,0,0,0,0,999,empleado,soltero,0,ninguno,Buenos Aires
44,femenino,0,0,1,86,1.0,0,259729.0,18440759.0,259729.0,0,0,1,0,0,0,999,empleado,soltero,1,salud,Buenos Aires
26,femenino,2,0,1,5,1.0,1,268151.0,14748305.0,268151.0,1,0,0,0,1,0,359,empleado,casado,0,ninguno,Mendoza
34,femenino,2,0,0,90,1.0,0,123335.0,13320180.0,123335.0,0,0,0,1,0,0,999,empresario,soltero,1,vida,Resto
18,femenino,0,0,0,1,3.0,1,584909.0,48084153.0,194969.66666666663,1,0,1,1,0,0,999,desempleado,soltero,0,ninguno,Resto
34,masculino,0,1,1,73,1.0,1,189610.0,19150610.0,189610.0,0,0,0,0,1,645895,87,empleado,soltero,1,salud,Buenos Aires
33,masculino,2,0,1,4,3.0,1,378101.0,38609767.0,126033.66666666669,1,0,1,1,0,0,999,desempleado,casado,0,ninguno,Córdoba
30,femenino,2,0,0,5,2.0,1,315063.0,32080194.0,157531.5,1,0,0,1,0,0,999,desempleado,casado,0,ninguno,Mendoza
33,masculino,0,0,1,4,3.0,1,378101.0,38609767.0,126033.66666666669,1,0,1,1,0,0,999,autónomo,casado,0,ninguno,Entre Ríos
26,femenino,2,0,1,5,1.0,1,268151.0,14748305.0,268151.0,1,0,0,0,1,0,359,empleado,casado,0,ninguno,Mendoza
33,masculino,2,0,1,4,3.0,1,378101.0,38609767.0,126033.66666666669,1,0,1,1,0,0,999,desempleado,casado,0,ninguno,Córdoba
46,femenino,1,1,1,7,1.0,3,262440.0,31755240.0,262440.0,0,0,0,1,0,0,999,autónomo,casado,0,ninguno,Entre Ríos
33,masculino,1,0,1,4,3.0,1,769822.0,109955742.0,256607.3333333333,1,0,1,1,0,0,999,empleado,casado,0,ninguno,Resto
30,femenino,3,0,0,5,2.0,1,315063.0,32080194.0,157531.5,1,0,0,1,0,0,999,empleado,casado,0,ninguno,Buenos Aires
54,femenino,1,1,1,2,1.0,1,163192.0,23336456.0,163192.0,0,1,0,0,0,0,999,empleado,soltero,0,ninguno,Buenos Aires
32,femenino,2,0,0,1,2.0,1,349343.0,33800074.0,174671.5,0,0,1,1,0,0,999,autónomo,casado,0,ninguno,Mendoza
29,femenino,1,1,0,4,2.0,1,491124.0,41245452.0,245562.0,0,0,1,1,0,0,999,empleado,casado,0,ninguno,Santa Fe
40,masculino,0,1,0,75,1.0,0,201704.0,15732912.0,201704.0,0,0,0,1,0,0,999,empleado,soltero,1,hogar,Resto
50,femenino,3,0,0,114,3.0,0,567915.0,41389925.0,189305.0,1,0,1,1,0,0,999,autónomo,casado,1,vida,Resto
28,femenino,1,1,1,4,2.0,1,243572.0,19565098.0,121786.0,1,0,0,1,0,0,999,empleado,divorciado,0,ninguno,Buenos Aires
39,femenino,0,0,1,32,1.0,0,118367.0,11955067.0,118367.0,0,0,0,1,0,0,999,empleado,casado,1,auto,Santa Fe
46,femenino,1,1,1,7,1.0,3,262440.0,31755240.0,262440.0,0,0,0,1,0,0,999,autónomo,casado,0,ninguno,Entre Ríos
52,femenino,1,1,1,79,3.0,0,721186.0,58161686.0,240395.3333333333,1,1,1,0,0,0,999,empleado,divorciado,1,salud,Buenos Aires
32,femenino,2,0,0,1,2.0,1,349343.0,33800074.0,174671.5,0,0,1,1,0,0,999,autónomo,casado,0,ninguno,Mendoza
33,masculino,0,0,1,4,3.0,1,378101.0,38609767.0,126033.66666666669,1,0,1,1,0,0,999,autónomo,casado,0,ninguno,Entre Ríos
54,femenino,1,1,0,27,2.0,0,284474.0,32104796.0,142237.0,1,1,0,0,0,0,999,empleado,soltero,1,salud,Resto
44,masculino,3,0,1,78,1.0,0,81668.0,10535172.0,81668.0,0,0,0,1,0,0,999,empleado,soltero,1,auto,Buenos Aires
26,femenino,2,0,1,5,1.0,1,268151.0,14748305.0,268151.0,1,0,0,0,1,0,359,empleado,casado,0,ninguno,Mendoza
33,masculino,1,0,0,48,2.0,1,396229.0,44540455.0,198114.5,0,1,0,1,0,0,999,desempleado,soltero,1,vida,Buenos Aires
18,masculino,0,0,0,4,3.0,1,596700.0,55271314.0,198900.0,0,1,1,1,0,0,999,desempleado,soltero,0,ninguno,Córdoba
54,femenino,1,1,1,1,1.0,1,218120.0,24865680.0,218120.0,0,0,0,1,1,0,710,empleado,casado,0,ninguno,Resto
28,femenino,3,1,1,1,1.0,1,222290.0,11559080.0,222290.0,0,0,1,0,0,0,999,desempleado,soltero,0,ninguno,Resto
28,masculino,2,0,0,25,1.0,0,156848.0,18037520.0,156848.0,0,0,1,0,1,0,308,empleado,soltero,1,salud,Resto
28,masculino,2,1,0,17,1.0,0,326951.0,27463884.0,326951.0,0,0,1,0,0,0,999,empresario,soltero,1,salud,Resto
24,femenino,0,1,0,48,3.0,0,774103.0,74334391.0,258034.3333333333,1,1,1,0,1,0,713,estudiante,casado,1,salud,Buenos Aires
19,masculino,0,1,1,2,1.0,1,374029.0,39647074.0,374029.0,0,1,0,0,1,0,730,estudiante,soltero,0,ninguno,Resto
54,femenino,1,1,1,1,1.0,1,218120.0,24865680.0,218120.0,0,0,0,1,1,0,710,empleado,casado,0,ninguno,Resto
46,femenino,1,1,1,7,1.0,3,262440.0,31755240.0,262440.0,0,0,0,1,0,0,999,autónomo,casado,0,ninguno,Entre Ríos
46,masculino,2,1,1,3,2.0,1,433248.0,49175881.0,216624.0,0,1,1,0,1,0,368,empresario,soltero,0,ninguno,Resto
29,femenino,1,0,1,5,2.0,1,322613.0,27689504.0,161306.5,1,1,0,0,1,0,314,empleado,divorciado,0,ninguno,Buenos Aires
41,femenino,2,1,0,1,1.0,1,209331.0,11094543.0,209331.0,0,0,1,0,0,0,999,empleado,casado,0,ninguno,Buenos Aires
40,masculino,1,1,1,1,1.0,1,310630.0,20501580.0,310630.0,0,1,0,0,0,0,999,empleado,soltero,0,ninguno,Buenos Aires
28,femenino,3,1,1,1,1.0,1,222290.0,11559080.0,222290.0,0,0,1,0,0,0,999,desempleado,soltero,0,ninguno,Resto
28,femenino,3,1,1,1,1.0,1,222290.0,11559080.0,222290.0,0,0,1,0,0,0,999,desempleado,soltero,0,ninguno,Resto
26,femenino,2,0,1,5,1.0,1,134083.0,13408300.0,134083.0,1,0,0,0,1,0,580,empleado,casado,0,ninguno,Córdoba
58,femenino,0,0,0,65,1.0,0,241511.0,31879452.0,241511.0,0,0,0,1,0,0,999,autónomo,casado,1,vida,Buenos Aires
62,femenino,0,1,0,35,1.0,0,259924.0,31190880.0,259924.0,0,0,0,1,0,0,999,desempleado,casado,1,hogar,Entre Ríos
55,masculino,0,1,1,24,2.0,0,535096.0,57542912.0,267548.0,1,0,0,1,0,0,999,empleado,casado,1,hogar,Buenos Aires
33,masculino,2,0,1,4,3.0,1,378101.0,38609767.0,126033.66666666669,1,0,1,1,0,0,999,desempleado,casado,0,ninguno,Córdoba
29,femenino,1,1,0,4,2.0,1,491124.0,41245452.0,245562.0,0,0,1,1,0,0,999,empleado,casado,0,ninguno,Santa Fe
41,femenino,2,1,0,1,1.0,1,209331.0,11094543.0,209331.0,0,0,1,0,0,0,999,empleado,casado,0,ninguno,Buenos Aires
58,femenino,0,0,0,65,1.0,0,241511.0,31879452.0,241511.0,0,0,0,1,0,0,999,empresario,casado,1,vida,Buenos Aires
66,femenino,1,1,0,73,2.0,0,444613.0,57597706.0,222306.5,0,0,1,1,0,0,999,jubilado,soltero,1,hogar,Buenos Aires
65,masculino,1,1,0,113,1.0,0,292633.0,31311731.0,292633.0,1,0,0,0,0,0,999,jubilado,soltero,1,hogar,Buenos Aires
34,femenino,0,0,1,21,1.0,0,184504.0,23985520.0,184504.0,0,1,0,0,0,0,999,empleado,soltero,1,auto,Santa Fe
29,femenino,1,0,1,5,2.0,1,322613.0,27689504.0,161306.5,1,1,0,0,1,0,314,empleado,divorciado,0,ninguno,Buenos Aires
